word,green_color_num,yellow_color_num,good_word_prob
drail,998,2406,0.8822510822510823
deans,877,2619,0.8822510822510823
deals,857,2736,0.8822510822510823
aygre,802,2710,0.8822510822510823
leads,740,2853,0.8822510822510823
sedan,973,2523,0.8822510822510823
yager,907,2605,0.8822510822510823
hires,787,2743,0.8822510822510823
dales,881,2712,0.8822510822510823
arpen,912,2778,0.8822510822510823
sehri,776,2754,0.8822510822510823
rhies,870,2660,0.8822510822510823
lades,820,2773,0.8822510822510823
paren,1056,2634,0.8822510822510823
shire,1348,2182,0.8822510822510823
snead,909,2587,0.8822510822510823
shier,1305,2225,0.8822510822510823
laird,925,2479,0.8822510822510823
lidar,737,2667,0.8822510822510823
liard,863,2541,0.8822510822510823
ahent,896,2658,0.8822510822510823
saned,1242,2254,0.8822510822510823
lased,907,2686,0.8822510822510823
otary,939,2561,0.8822510822510823
gayer,978,2534,0.8822510822510823
neath,862,2692,0.8822510822510823
slade,1364,2229,0.8822510822510823
heirs,762,2768,0.8822510822510823
thane,1205,2349,0.8822510822510823
pause,1204,2175,0.8822510822510823
ament,790,2685,0.8818181818181818
logie,1015,2302,0.8818181818181818
lenis,659,2851,0.8818181818181818
nelis,584,2926,0.8818181818181818
meant,1090,2385,0.8818181818181818
aryls,634,2787,0.8818181818181818
lines,779,2731,0.8818181818181818
ancle,868,2732,0.8818181818181818
elsin,640,2870,0.8818181818181818
clean,867,2733,0.8818181818181818
ryals,633,2788,0.8818181818181818
silen,1126,2384,0.8818181818181818
manet,1119,2356,0.8818181818181818
hovea,779,2380,0.8818181818181818
harls,734,2648,0.8818181818181818
menta,688,2787,0.8818181818181818
liens,683,2827,0.8818181818181818
lance,1101,2499,0.8818181818181818
walie,1079,2366,0.8818181818181818
tamer,1044,2719,0.8813852813852814
rants,723,2853,0.8813852813852814
payer,1004,2554,0.8813852813852814
repay,930,2628,0.8813852813852814
trema,724,3039,0.8813852813852814
apery,892,2666,0.8813852813852814
ramet,1042,2721,0.8813852813852814
armet,1039,2724,0.8813852813852814
tarns,834,2742,0.8813852813852814
mater,1052,2711,0.8813852813852814
novae,951,2379,0.8813852813852814
abuse,915,2385,0.8813852813852814
starn,1029,2547,0.8813852813852814
ajies,762,2489,0.8813852813852814
souce,1383,1863,0.8813852813852814
trans,941,2635,0.8813852813852814
beaus,839,2461,0.8813852813852814
unlet,803,2568,0.8809523809523809
terga,692,3072,0.8809523809523809
great,974,2790,0.8809523809523809
tomia,711,2481,0.8809523809523809
retag,661,3103,0.8809523809523809
anted,774,2773,0.8809523809523809
lunet,980,2391,0.8809523809523809
recto,601,3076,0.8809523809523809
grate,1252,2512,0.8809523809523809
gater,1060,2704,0.8809523809523809
ceiba,792,2527,0.8809523809523809
targe,1115,2649,0.8809523809523809
nurse,979,2532,0.8805194805194805
recti,554,3096,0.8805194805194805
amuse,937,2395,0.8805194805194805
recit,814,2836,0.8805194805194805
yages,731,2562,0.8805194805194805
lytes,574,2826,0.8805194805194805
certs,778,2843,0.8805194805194805
crest,1066,2555,0.8805194805194805
coney,1297,1840,0.8805194805194805
yelts,535,2865,0.8805194805194805
hosey,1111,2026,0.8805194805194805
style,1056,2344,0.8805194805194805
ramen,919,2724,0.8805194805194805
enarm,658,2985,0.8805194805194805
namer,932,2711,0.8805194805194805
runes,782,2729,0.8805194805194805
citer,1040,2610,0.8805194805194805
prial,991,2388,0.8805194805194805
noule,1067,2309,0.8805194805194805
trice,1255,2395,0.8805194805194805
rainy,1222,2131,0.8805194805194805
reman,700,2943,0.8805194805194805
pilar,828,2551,0.8805194805194805
getas,665,2880,0.8800865800865801
acted,727,2718,0.8800865800865801
tonal,883,2558,0.8800865800865801
plier,1137,2389,0.8800865800865801
cadet,1148,2297,0.8800865800865801
stage,1248,2297,0.8800865800865801
braes,1101,2579,0.8800865800865801
gates,884,2661,0.8800865800865801
bears,907,2773,0.8800865800865801
geats,839,2706,0.8800865800865801
piler,984,2542,0.8800865800865801
tolan,833,2608,0.8800865800865801
abers,519,3161,0.8800865800865801
seiza,955,2304,0.8800865800865801
peril,858,2668,0.8800865800865801
saber,1255,2425,0.8800865800865801
notal,745,2696,0.8800865800865801
bares,994,2686,0.8800865800865801
sabre,1298,2382,0.8800865800865801
talon,827,2614,0.8800865800865801
baser,1087,2593,0.8800865800865801
zonae,1005,2212,0.8796536796536797
avise,1015,2357,0.8796536796536797
bleat,965,2575,0.8796536796536797
blate,1243,2297,0.8796536796536797
rohes,749,2808,0.8796536796536797
clart,1108,2394,0.8796536796536797
sayed,1134,2230,0.8796536796536797
taker,995,2672,0.8796536796536797
shoer,1282,2275,0.8796536796536797
reamy,1086,2425,0.8796536796536797
horse,1106,2451,0.8796536796536797
shore,1325,2232,0.8796536796536797
ablet,839,2701,0.8796536796536797
hoers,712,2845,0.8796536796536797
morel,1023,2483,0.8796536796536797
hoser,959,2598,0.8796536796536797
yeads,659,2705,0.8796536796536797
table,1094,2446,0.8796536796536797
heros,641,2916,0.8796536796536797
shero,894,2663,0.8796536796536797
carls,863,2588,0.8792207792207792
gales,885,2637,0.8792207792207792
carol,952,2555,0.8792207792207792
coral,958,2549,0.8792207792207792
geals,861,2661,0.8792207792207792
askoi,311,2734,0.8792207792207792
claro,913,2594,0.8792207792207792
urent,912,2650,0.8787878787878788
amens,573,2851,0.8787878787878788
names,756,2668,0.8787878787878788
manse,1142,2282,0.8787878787878788
nemas,537,2887,0.8787878787878788
axone,1002,2217,0.8787878787878788
clone,1246,2120,0.8787878787878788
manes,902,2522,0.8787878787878788
riled,855,2696,0.8787878787878788
tuner,1001,2561,0.8787878787878788
idler,696,2855,0.8787878787878788
means,873,2551,0.8787878787878788
daces,825,2569,0.8787878787878788
ecads,524,2870,0.8787878787878788
aiyee,1111,2084,0.8787878787878788
mensa,719,2705,0.8787878787878788
biota,820,2340,0.8787878787878788
samen,1178,2246,0.8787878787878788
cased,1018,2376,0.8787878787878788
cades,931,2463,0.8787878787878788
meris,705,2746,0.8783549783549783
solde,1249,2110,0.8783549783549783
lodes,796,2563,0.8783549783549783
rimes,722,2729,0.8783549783549783
riems,588,2863,0.8783549783549783
delos,632,2727,0.8783549783549783
doles,857,2502,0.8783549783549783
rayed,875,2708,0.8783549783549783
lards,659,2716,0.8783549783549783
soled,1193,2166,0.8783549783549783
deary,1173,2410,0.8783549783549783
ready,1087,2496,0.8783549783549783
mires,825,2626,0.8783549783549783
yeard,822,2761,0.8783549783549783
emirs,562,2889,0.8783549783549783
deray,1041,2542,0.8783549783549783
miser,918,2533,0.8783549783549783
losed,883,2476,0.8783549783549783
urbia,577,2534,0.8779220779220779
merls,709,2741,0.8779220779220779
hates,838,2785,0.8779220779220779
mauri,737,2406,0.8779220779220779
toled,977,2433,0.8779220779220779
ashet,736,2887,0.8779220779220779
ketol,659,2583,0.8779220779220779
heast,1041,2582,0.8779220779220779
rubai,520,2591,0.8779220779220779
haste,1016,2607,0.8779220779220779
haets,726,2897,0.8779220779220779
ulema,541,2819,0.8779220779220779
boite,1282,2025,0.8779220779220779
faine,1310,2051,0.8779220779220779
heats,793,2830,0.8779220779220779
dearn,939,2776,0.8774891774891775
obeli,407,2877,0.8774891774891775
denar,863,2852,0.8774891774891775
armil,781,2551,0.8774891774891775
arnut,879,2536,0.8774891774891775
redan,714,3001,0.8774891774891775
honey,1168,1900,0.8774891774891775
tyran,626,2749,0.8774891774891775
oscar,487,2992,0.8770562770562771
orcas,562,2917,0.8770562770562771
roily,1178,2038,0.8770562770562771
spean,895,2576,0.8770562770562771
lotas,676,2834,0.8770562770562771
acros,511,2968,0.8770562770562771
nurls,583,2519,0.8770562770562771
spane,1338,2133,0.8770562770562771
salto,979,2531,0.8770562770562771
napes,752,2719,0.8770562770562771
samel,1203,2318,0.8770562770562771
melas,658,2863,0.8770562770562771
arcos,631,2848,0.8770562770562771
lotsa,712,2798,0.8770562770562771
neaps,671,2800,0.8770562770562771
aspen,661,2810,0.8770562770562771
lames,806,2715,0.8770562770562771
oxies,675,2352,0.8770562770562771
loast,1098,2412,0.8770562770562771
sneap,847,2624,0.8770562770562771
panes,936,2535,0.8770562770562771
males,877,2644,0.8770562770562771
mesal,745,2776,0.8770562770562771
altos,619,2891,0.8770562770562771
peans,907,2564,0.8770562770562771
leams,739,2782,0.8770562770562771
lynes,600,2680,0.8770562770562771
loper,954,2599,0.8770562770562771
meals,853,2668,0.8770562770562771
prole,1236,2317,0.8770562770562771
poler,1063,2490,0.8770562770562771
liger,885,2595,0.8770562770562771
tolas,739,2771,0.8770562770562771
almes,755,2766,0.8770562770562771
trues,935,2696,0.8766233766233766
peals,887,2681,0.8766233766233766
pales,911,2657,0.8766233766233766
sepal,980,2588,0.8766233766233766
recon,665,2892,0.8766233766233766
sabir,1095,2177,0.8766233766233766
rabis,660,2612,0.8766233766233766
satem,1140,2404,0.8766233766233766
leaps,721,2847,0.8766233766233766
lapse,1042,2526,0.8766233766233766
teams,801,2743,0.8766233766233766
steam,823,2721,0.8766233766233766
oncer,714,2843,0.8766233766233766
henry,961,2270,0.8766233766233766
crone,1313,2244,0.8766233766233766
salep,1155,2413,0.8766233766233766
telic,691,2768,0.8766233766233766
sture,1180,2451,0.8766233766233766
mates,876,2668,0.8766233766233766
abris,513,2759,0.8766233766233766
ribas,561,2711,0.8766233766233766
rhyne,884,2347,0.8766233766233766
meats,831,2713,0.8766233766233766
fetal,804,2676,0.8766233766233766
yrneh,865,2366,0.8766233766233766
pleas,716,2852,0.8766233766233766
speal,920,2648,0.8766233766233766
cages,923,2400,0.8766233766233766
spale,1318,2250,0.8766233766233766
aleft,805,2675,0.8766233766233766
tames,868,2676,0.8766233766233766
pelas,692,2876,0.8766233766233766
taiko,832,2264,0.8761904761904762
dries,998,2525,0.8761904761904762
panel,1055,2444,0.8761904761904762
fears,869,2751,0.8761904761904762
tynes,662,2641,0.8761904761904762
hades,802,2523,0.8761904761904762
ashed,601,2724,0.8761904761904762
sadhe,1195,2130,0.8761904761904762
plane,1253,2246,0.8761904761904762
penal,836,2663,0.8761904761904762
rauns,793,2571,0.8761904761904762
cirls,760,2430,0.8761904761904762
sired,1165,2358,0.8761904761904762
deash,967,2358,0.8761904761904762
farse,1196,2424,0.8761904761904762
rides,736,2787,0.8761904761904762
simar,1001,2303,0.8761904761904762
fares,956,2664,0.8761904761904762
taber,1039,2692,0.8761904761904762
ukase,944,2292,0.8761904761904762
resid,703,2820,0.8761904761904762
heron,735,2753,0.8761904761904762
shade,1308,2017,0.8761904761904762
rhone,1098,2390,0.8761904761904762
sider,1171,2352,0.8761904761904762
rayon,701,2679,0.8761904761904762
ramis,665,2639,0.8761904761904762
safer,1224,2396,0.8761904761904762
mairs,863,2441,0.8761904761904762
amirs,630,2674,0.8761904761904762
honer,1016,2472,0.8761904761904762
plena,763,2736,0.8761904761904762
heads,722,2603,0.8761904761904762
spate,1296,2295,0.8757575757575757
septa,866,2725,0.8757575757575757
blert,953,2516,0.8757575757575757
tapes,864,2727,0.8757575757575757
bayer,1036,2443,0.8757575757575757
samey,1412,1880,0.8757575757575757
paste,1088,2503,0.8757575757575757
tepas,645,2946,0.8757575757575757
yerba,497,2982,0.8757575757575757
seamy,1345,1947,0.8757575757575757
pates,910,2681,0.8757575757575757
piano,889,2230,0.8757575757575757
conia,836,2384,0.8757575757575757
ysame,820,2472,0.8757575757575757
barye,1066,2413,0.8757575757575757
laker,933,2711,0.8757575757575757
peats,865,2726,0.8757575757575757
speat,1018,2573,0.8757575757575757
beray,1103,2376,0.8757575757575757
leuco,701,2573,0.8753246753246753
bayes,860,2400,0.8753246753246753
cento,774,2615,0.8753246753246753
abyes,539,2721,0.8753246753246753
leman,681,2771,0.8753246753246753
oncet,755,2634,0.8753246753246753
haros,704,2706,0.8753246753246753
aboil,712,2425,0.8753246753246753
owrie,829,2573,0.8753246753246753
rowie,993,2409,0.8753246753246753
horas,710,2700,0.8753246753246753
conte,1178,2211,0.8753246753246753
hoars,842,2568,0.8753246753246753
absey,918,2342,0.8753246753246753
nugae,874,2390,0.8748917748917749
logia,655,2515,0.8748917748917749
folie,1108,2116,0.8748917748917749
media,644,2631,0.8748917748917749
genua,638,2626,0.8748917748917749
amide,936,2339,0.8748917748917749
epact,843,2577,0.8748917748917749
liney,1107,2202,0.8748917748917749
celts,727,2703,0.8748917748917749
aimed,838,2437,0.8748917748917749
arefy,983,2436,0.8744588744588745
coure,1216,2249,0.8744588744588745
rhine,1121,2340,0.8744588744588745
cruel,1103,2334,0.8744588744588745
aviso,650,2341,0.8744588744588745
taken,913,2466,0.8744588744588745
after,789,2882,0.8744588744588745
frate,1272,2399,0.8744588744588745
trefa,691,2980,0.8744588744588745
ulcer,819,2618,0.8744588744588745
fayer,998,2421,0.8744588744588745
fayre,1041,2378,0.8744588744588745
cytes,685,2516,0.8744588744588745
faery,1130,2289,0.8744588744588745
lucre,901,2536,0.8744588744588745
feart,1086,2585,0.8744588744588745
hairy,1153,2029,0.874025974025974
genas,691,2734,0.874025974025974
bries,1060,2359,0.874025974025974
liker,830,2553,0.874025974025974
liber,874,2573,0.874025974025974
crine,1336,2194,0.874025974025974
belar,900,2808,0.874025974025974
baler,1119,2589,0.874025974025974
brise,1300,2119,0.874025974025974
birse,1131,2288,0.874025974025974
hosen,877,2392,0.874025974025974
abler,798,2910,0.874025974025974
ceils,903,2505,0.874025974025974
blear,924,2784,0.874025974025974
vitae,940,2483,0.874025974025974
axite,983,2329,0.874025974025974
coxae,1075,2042,0.874025974025974
shone,1357,1912,0.874025974025974
ribes,717,2702,0.874025974025974
birle,1122,2325,0.874025974025974
blaer,1210,2498,0.874025974025974
geans,881,2544,0.874025974025974
nicer,824,2706,0.874025974025974
homie,991,2057,0.874025974025974
awoke,905,2124,0.874025974025974
biers,737,2682,0.874025974025974
dotes,856,2526,0.874025974025974
slice,1404,2004,0.874025974025974
ciels,774,2634,0.874025974025974
tosed,945,2437,0.874025974025974
clies,1018,2390,0.874025974025974
hones,840,2429,0.874025974025974
breis,811,2608,0.874025974025974
doest,992,2390,0.874025974025974
blare,1253,2455,0.874025974025974
vaute,1075,2158,0.874025974025974
motey,1180,1929,0.8735930735930736
adobe,850,2420,0.8735930735930736
abode,891,2379,0.8735930735930736
grise,1242,2210,0.8735930735930736
moles,853,2434,0.8735930735930736
polar,907,2499,0.8735930735930736
waler,1028,2607,0.8735930735930736
feral,856,2792,0.8735930735930736
gairs,871,2434,0.8735930735930736
flare,1215,2433,0.8735930735930736
farle,1187,2461,0.8735930735930736
lawer,947,2688,0.8735930735930736
poral,901,2505,0.8735930735930736
parol,895,2511,0.8735930735930736
garis,776,2529,0.8735930735930736
ogler,694,2813,0.8735930735930736
lomes,782,2505,0.8735930735930736
ragis,671,2634,0.8735930735930736
grail,1002,2331,0.8731601731601731
agent,763,2713,0.8731601731601731
yarns,691,2633,0.8731601731601731
argil,787,2546,0.8731601731601731
sorda,940,2463,0.8731601731601731
segol,960,2328,0.8731601731601731
suite,1379,2062,0.8731601731601731
goles,861,2427,0.8731601731601731
loges,788,2500,0.8731601731601731
sarod,1082,2321,0.8731601731601731
snary,1273,2051,0.8731601731601731
dorsa,788,2615,0.8731601731601731
tauon,880,2372,0.8731601731601731
tatie,1145,2191,0.8731601731601731
goels,770,2518,0.8731601731601731
etuis,508,2933,0.8731601731601731
roads,798,2605,0.8731601731601731
ogles,518,2770,0.8731601731601731
lerps,577,2920,0.8731601731601731
glair,992,2341,0.8731601731601731
olpes,652,2682,0.8727272727272727
smore,1219,2259,0.8727272727272727
betas,723,2789,0.8727272727272727
besat,909,2603,0.8727272727272727
pores,938,2587,0.8727272727272727
mores,904,2574,0.8727272727272727
reaks,745,2871,0.8727272727272727
eskar,474,3142,0.8727272727272727
morse,1144,2334,0.8727272727272727
abets,509,3003,0.8727272727272727
ither,650,2931,0.8727272727272727
lopes,778,2556,0.8727272727272727
ropes,797,2728,0.8727272727272727
kauri,650,2397,0.8727272727272727
heils,774,2565,0.8727272727272727
rakes,776,2840,0.8727272727272727
lithe,850,2540,0.8727272727272727
spore,1242,2283,0.8727272727272727
prose,1245,2280,0.8727272727272727
slope,1281,2053,0.8727272727272727
taroc,779,2751,0.8727272727272727
kesar,715,2901,0.8727272727272727
elops,601,2733,0.8727272727272727
poser,1031,2494,0.8727272727272727
baste,1120,2392,0.8727272727272727
their,840,2741,0.8727272727272727
repos,572,2953,0.8727272727272727
moers,750,2728,0.8727272727272727
saker,1211,2405,0.8727272727272727
poles,887,2447,0.8727272727272727
bates,942,2570,0.8727272727272727
tabes,863,2649,0.8727272727272727
shiel,1248,2091,0.8727272727272727
asker,698,2918,0.8727272727272727
beats,897,2615,0.8727272727272727
actor,635,2895,0.8727272727272727
leish,902,2437,0.8727272727272727
omers,442,3036,0.8727272727272727
beast,1145,2367,0.8727272727272727
skear,926,2690,0.8727272727272727
triac,875,2628,0.8722943722943723
hared,972,2572,0.8722943722943723
herns,691,2741,0.8722943722943723
heard,885,2659,0.8722943722943723
nabes,751,2641,0.8722943722943723
meany,1201,2022,0.8722943722943723
yamen,819,2404,0.8722943722943723
artic,707,2796,0.8722943722943723
beans,939,2453,0.8722943722943723
rahed,855,2689,0.8722943722943723
banes,968,2424,0.8722943722943723
basen,1005,2387,0.8722943722943723
miter,949,2553,0.8718614718614719
mitre,992,2510,0.8718614718614719
spire,1265,2233,0.8718614718614719
remit,819,2683,0.8718614718614719
rache,917,2703,0.8718614718614719
reach,941,2679,0.8718614718614719
prise,1268,2230,0.8718614718614719
pries,1028,2470,0.8718614718614719
piers,705,2793,0.8718614718614719
anger,824,2820,0.8718614718614719
house,1108,2069,0.8718614718614719
largo,688,2672,0.8718614718614719
argol,761,2599,0.8718614718614719
azure,880,2408,0.8718614718614719
algor,751,2609,0.8718614718614719
range,1046,2598,0.8718614718614719
wrate,1219,2439,0.8718614718614719
cogie,1126,1992,0.8718614718614719
regna,659,2985,0.8718614718614719
rolag,701,2659,0.8718614718614719
renga,623,3021,0.8718614718614719
aulos,605,2693,0.8718614718614719
autos,604,2717,0.8718614718614719
merit,922,2580,0.8718614718614719
abune,926,2305,0.8718614718614719
goral,875,2485,0.8718614718614719
speir,973,2525,0.8718614718614719
tawer,1009,2649,0.8718614718614719
peris,739,2759,0.8718614718614719
spier,1222,2276,0.8718614718614719
